at_0,de_1,de_2,de_3,id_100,id_101,id_103,id_200,id_500
40.080383,41.744259,75.786362,38.879345,222,El Salvador,SLV,2006,222.2006
20.829016,40.062759,60.85181,52.259388,222,El Salvador,SLV,2007,222.2007
48.417896,44.035858,72.86895,48.727985,222,El Salvador,SLV,2008,222.2008
30.063967,56.999306,80.335861,71.298409,222,El Salvador,SLV,2009,222.2009
44.325516,52.550179,75.920883,59.346703,222,El Salvador,SLV,2010,222.201
,,,,222,,,2011,
59.325531,51.366905,77.439026,54.064182,222,El Salvador,SLV,2012,222.2012
,,,,222,,,2013,
62.369877,53.222221,81.657608,55.013279,222,El Salvador,SLV,2014,222.2014
18.143459,36.199574,63.528748,44.823662,222,El Salvador,SLV,2015,222.2015
,,,,231,,,1995,
,,,,231,,,1996,
,,,,231,,,1997,
,,,,231,,,1998,
,,,,231,,,1999,
,,,,231,,,2000,
,,,,231,,,2001,
,,,,231,,,2002,
,,,,231,,,2003,
,,,,231,,,2004,
,51.17371,89.288094,24.082569,231,Ethiopia,ETH,2005,231.2005
,,,,231,,,2006,
,,,,231,,,2007,
,,,,231,,,2008,
,,,,231,,,2009,
,,,,231,,,2010,
,,,,231,,,2011,
,,,,231,,,2012,
,,,,231,,,2013,
,,,,231,,,2014,
,,,,231,,,2015,
,,,,233,,,1995,
,,,,233,,,1996,
,,,,233,,,1997,
,,,,233,,,1998,
,,,,233,,,1999,
,,,50.233646,233,Estonia,EST,2000,233.2
,,,,233,,,2001,
,,,,233,,,2002,
,,,,233,,,2003,
48.733727,45.720993,69.405487,60.914055,233,Estonia,EST,2004,233.2004
,,,,233,,,2005,
,,,,233,,,2006,
,,,,233,,,2007,
,,,,233,,,2008,
,,,,233,,,2009,
,,,,233,,,2010,
39.570759,46.735077,,63.08847,233,Estonia,EST,2011,233.2011
54.74884,44.50742,,63.330402,233,Estonia,EST,2012,233.2012
,,,,233,,,2013,
,,,,233,,,2014,
,,,,233,,,2015,
,,,,246,,,1995,
,,,,246,,,1996,
,,,,246,,,1997,
,,,,246,,,1998,
,,,,246,,,1999,
57.438423,54.530872,75.519234,88.842545,246,Finland,FIN,2000,246.2
,,,,246,,,2001,
,,,,246,,,2002,
,,,,246,,,2003,
59.010849,64.564293,84.009407,91.836731,246,Finland,FIN,2004,246.2004
62.054077,63.68232,82.793869,85.774055,246,Finland,FIN,2005,246.2005
,,,,246,,,2006,
54.497353,66.392731,85.669785,82.624771,246,Finland,FIN,2007,246.2007
,,,,246,,,2008,
,,,,246,,,2009,
,,,,246,,,2010,
,,,,246,,,2011,
,,,,246,,,2012,
65.810562,62.950119,,90.552231,246,Finland,FIN,2013,246.2013
,,,,246,,,2014,
,,,,246,,,2015,
,,,,250,,,1995,
,,,,250,,,1996,
,,,,250,,,1997,
,,,,250,,,1998,
,,,,250,,,1999,
,53.821629,,82.995949,250,France,FRA,2000,250.2
,,,,250,,,2001,
,,,,250,,,2002,
44.672897,51.919235,,73.178459,250,France,FRA,2003,250.2003
34.304085,51.626137,74.783913,78.197998,250,France,FRA,2004,250.2004
48.305351,51.387917,72.688171,73.600845,250,France,FRA,2005,250.2005
,,,,250,,,2006,
43.746727,59.760307,77.953033,81.435898,250,France,FRA,2007,250.2007
,,,,250,,,2008,
,,,,250,,,2009,
,,,,250,,,2010,
,,,,250,,,2011,
,,,,250,,,2012,
,,,,250,,,2013,
,,,,250,,,2014,
,,,,250,,,2015,
,,,,266,,,1995,
,,,,266,,,1996,
,,,,266,,,1997,
,,,,266,,,1998,
,,,,266,,,1999,
,,,,266,,,2000,
,,,,266,,,2001,
,,,,266,,,2002,
,,,,266,,,2003,
,,,,266,,,2004,
,,,,266,,,2005,
,,,,266,,,2006,
,,,,266,,,2007,
,,,,266,,,2008,
,,,,266,,,2009,
,,,,266,,,2010,
,,,,266,,,2011,
,,,,266,,,2012,
,,,,266,,,2013,
,,,,266,,,2014,
,42.281593,79.266212,40.341255,266,Gabon,GAB,2015,266.2015
,,,,268,,,1995,
,,,,268,,,1996,
,,,,268,,,1997,
,,,,268,,,1998,
,,,,268,,,1999,
,,,29.032259,268,Georgia,GEO,2000,268.2
,,,,268,,,2001,
,,,,268,,,2002,
,,,34.427608,268,Georgia,GEO,2003,268.2003
,,80.96357,76.264046,268,Georgia,GEO,2004,268.2004
,,,,268,,,2005,
,,,,268,,,2006,
,,,,268,,,2007,
,,,,268,,,2008,
,,,,268,,,2009,
,,,,268,,,2010,
,,,,268,,,2011,
,,,,268,,,2012,
,,,,268,,,2013,
,,,,268,,,2014,
,,,,268,,,2015,
,,,,275,,,1995,
,,,,275,,,1996,
,,,,275,,,1997,
,,,,275,,,1998,
,,,,275,,,1999,
,,,,275,,,2000,
,,,,275,,,2001,
,,,,275,,,2002,
,,,,275,,,2003,
,,,,275,,,2004,
,,,,275,,,2005,
39.540413,,67.851234,84.940086,275,Palestine,PSE,2006,275.2006
,,,,275,,,2007,
,,,,275,,,2008,
,,,,275,,,2009,
23.544304,,67.55793,72.505615,275,Palestine,PSE,2010,275.201
,,,,275,,,2011,
28.194208,,63.831017,76.040672,275,Palestine,PSE,2012,275.2012
17.713005,,,57.787022,275,Palestine,PSE,2013,275.2013
,,,,275,,,2014,
,,,,275,,,2015,
,,,,276,,,1995,
,,,,276,,,1996,
,,,,276,,,1997,
,54.300533,,90.360222,276,Germany,DEU,1998,276.1998
,,,,276,,,1999,
,,,,276,,,2000,
,,,,276,,,2001,
,,,,276,,,2002,
46.127705,50.086384,,83.77282,276,Germany,DEU,2003,276.2003
,,76.835014,82.222221,276,Germany,DEU,2004,276.2004
47.543613,54.854271,76.498314,77.346939,276,Germany,DEU,2005,276.2005
,,,,276,,,2006,
48.676617,66.666664,76.400002,80.202019,276,Germany,DEU,2007,276.2007
,,,,276,,,2008,
,,,,276,,,2009,
,,,,276,,,2010,
,,,,276,,,2011,
49.073383,59.88356,,85.307457,276,Germany,DEU,2012,276.2012
42.488846,,,83.087639,276,Germany,DEU,2013,276.2013
,,,,276,,,2014,
,,,,276,,,2015,
,,,,288,,,1995,
,,,,288,,,1996,
,,,,288,,,1997,
,,,,288,,,1998,
,64.756157,83.969849,57.445732,288,Ghana,GHA,1999,288.1999
,,,47.362637,288,Ghana,GHA,2000,288.2
,,,,288,,,2001,
,,,,288,,,2002,
,,,,288,,,2003,
,,86.747391,72.874062,288,Ghana,GHA,2004,288.2004
15.664691,81.159912,89.851639,74.222092,288,Ghana,GHA,2005,288.2005
,,,,288,,,2006,
8.5134249,84.115646,88.570938,76.538666,288,Ghana,GHA,2007,288.2007
53.957447,82.402596,87.631577,82.078537,288,Ghana,GHA,2008,288.2008
,,,,288,,,2009,
,,,,288,,,2010,
,,,,288,,,2011,
8.2490911,73.881859,87.478813,64.640022,288,Ghana,GHA,2012,288.2012
,,,,288,,,2013,
,66.473663,84.16465,51.093891,288,Ghana,GHA,2014,288.2014
,,,,288,,,2015,
,,,,300,,,1995,
,,,,300,,,1996,
,,,,300,,,1997,
,,,,300,,,1998,
,,,,300,,,1999,
,,,,300,,,2000,
,,,,300,,,2001,
,,,,300,,,2002,
36.401249,53.079521,,62.811634,300,Greece,GRC,2003,300.2003
22.945892,55.903103,90.647964,81.262726,300,Greece,GRC,2004,300.2004
40.373978,60.658207,87.909149,63.104839,300,Greece,GRC,2005,300.2005
,,,,300,,,2006,
,59.345444,87.474747,60.164272,300,Greece,GRC,2007,300.2007
,,,,300,,,2008,
,,,,300,,,2009,
,,,,300,,,2010,
,,,,300,,,2011,
,,,,300,,,2012,
,,,,300,,,2013,
,,,,300,,,2014,
,,,,300,,,2015,
,,,,320,,,1995,
29.692471,31.930601,66.316368,38.42239,320,Guatemala,GTM,1996,320.1996
32.884399,47.192223,61.823204,38.505749,320,Guatemala,GTM,1997,320.1997
27.122152,54.872311,62.487309,48.09322,320,Guatemala,GTM,1998,320.1998
,,,,320,,,1999,
17.819706,46.098526,63.558353,65.428871,320,Guatemala,GTM,2000,320.2
,,,,320,,,2001,
,,,,320,,,2002,
,,,,320,,,2003,
29.313633,45.409554,66.601883,48.462864,320,Guatemala,GTM,2004,320.2004
20.703934,46.208202,59.756729,39.687729,320,Guatemala,GTM,2005,320.2005
46.752041,41.995682,65.621834,38.625603,320,Guatemala,GTM,2006,320.2006
32.093517,55.688004,64.063103,46.35022,320,Guatemala,GTM,2007,320.2007
42.502056,45.911621,66.374435,45.587189,320,Guatemala,GTM,2008,320.2008
31.296892,43.915974,56.386463,33.186329,320,Guatemala,GTM,2009,320.2009
38.291901,42.731121,71.468765,47.269505,320,Guatemala,GTM,2010,320.201
,,,,320,,,2011,
62.402321,48.309177,77.445038,48.205303,320,Guatemala,GTM,2012,320.2012
,,,,320,,,2013,
57.279819,50.162487,86.681221,40.040512,320,Guatemala,GTM,2014,320.2014
16.324436,38.606403,61.354839,40.960121,320,Guatemala,GTM,2015,320.2015
,,,,324,,,1995,
,,,,324,,,1996,
,,,,324,,,1997,
,,,,324,,,1998,
,,,,324,,,1999,
,,,,324,,,2000,
,,,,324,,,2001,
,,,,324,,,2002,
,,,,324,,,2003,
,,,,324,,,2004,
,,,,324,,,2005,
,,,,324,,,2006,
,,,,324,,,2007,
,,,,324,,,2008,
,,,,324,,,2009,
,,,,324,,,2010,
,,,,324,,,2011,
,,,,324,,,2012,
25.252525,54.755894,84.771355,63.514301,324,.,.,2013,324.2013
,,,,324,,,2014,
,57.388317,86.74852,69.932335,324,.,.,2015,324.2015
,,,,328,,,1995,
,,,,328,,,1996,
,,,,328,,,1997,
,,,,328,,,1998,
,,,,328,,,1999,
,,,,328,,,2000,
,,,,328,,,2001,
,,,,328,,,2002,
,,,,328,,,2003,
,,,,328,,,2004,
,,,,328,,,2005,
60.327061,46.949402,76.900826,45.726784,328,Guyana,GUY,2006,328.2006
,,,,328,,,2007,
,,,,328,,,2008,
61.277115,49.348957,76.310631,53.0084,328,Guyana,GUY,2009,328.2009
64.131897,44.220623,80.465286,48.531075,328,Guyana,GUY,2010,328.201
,,,,328,,,2011,
66.304596,46.822128,86.729034,48.800716,328,Guyana,GUY,2012,328.2012
,,,,328,,,2013,
64.004402,40.224464,77.773697,40.979099,328,Guyana,GUY,2014,328.2014
,,,,328,,,2015,
,,,,332,,,1995,
,,,,332,,,1996,
,,,,332,,,1997,
,,,,332,,,1998,
,,,,332,,,1999,
,,,,332,,,2000,
,,,,332,,,2001,
,,,,332,,,2002,
,,,,332,,,2003,
,,,,332,,,2004,
,,,,332,,,2005,
,,,,332,,,2006,
,,,,332,,,2007,
41.118568,39.241081,82.940758,36.591988,332,Haiti,HTI,2008,332.2008
,,,,332,,,2009,
32.400387,38.550724,86.917564,23.713903,332,Haiti,HTI,2010,332.201
,,,,332,,,2011,
41.096394,43.903358,83.446518,32.936287,332,Haiti,HTI,2012,332.2012
,,,,332,,,2013,
48.312092,40.619823,74.067162,29.804052,332,Haiti,HTI,2014,332.2014
,,,,332,,,2015,
,,,,340,,,1995,
25.153374,32.08556,66.219368,42.803032,340,Honduras,HND,1996,340.1996
28.830645,57.511021,74.430641,56.535946,340,Honduras,HND,1997,340.1997
16.929548,46.606335,77.277969,39.247311,340,Honduras,HND,1998,340.1998
,,,,340,,,1999,
9.090909,51.179161,76.467392,50.996769,340,Honduras,HND,2000,340.2
,,,,340,,,2001,
,,,,340,,,2002,
,,,,340,,,2003,
41.827625,48.989365,72.459259,42.164532,340,Honduras,HND,2004,340.2004
13.800206,39.4636,67.061615,27.727272,340,Honduras,HND,2005,340.2005
45.705547,46.462097,79.129517,34.761749,340,Honduras,HND,2006,340.2006
17.052631,39.45652,62.865852,62.26725,340,Honduras,HND,2007,340.2007
37.32534,41.387344,76.761848,37.898903,340,Honduras,HND,2008,340.2008
17.659138,39.088982,74.604073,25.617977,340,Honduras,HND,2009,340.2009
43.218781,50.893303,79.370758,55.391842,340,Honduras,HND,2010,340.201
,,,,340,,,2011,
64.553711,51.133499,81.647942,35.615078,340,Honduras,HND,2012,340.2012
,,,,340,,,2013,
61.658031,46.535946,76.367317,42.23082,340,Honduras,HND,2014,340.2014
15.224192,38.5564,67.06485,38.258877,340,Honduras,HND,2015,340.2015
,,,,344,,,1995,
,,,,344,,,1996,
,,,,344,,,1997,
,52.775806,,62.229507,344,Hong Kong,HKG,1998,344.1998
,,,,344,,,1999,
,,,71.338913,344,Hong Kong,HKG,2000,344.2
,,,,344,,,2001,
,,,,344,,,2002,
,,,63.829788,344,Hong Kong,HKG,2003,344.2003
,46.096653,64.167465,64.613777,344,Hong Kong,HKG,2004,344.2004
41.056911,57.336037,64.701897,51.470589,344,Hong Kong,HKG,2005,344.2005
,,,,344,,,2006,
67.65799,60.093506,58.37545,58.13044,344,Hong Kong,HKG,2007,344.2007
,,,,344,,,2008,
,,,,344,,,2009,
,,,,344,,,2010,
,,,,344,,,2011,
,,,,344,,,2012,
,,,,344,,,2013,
,,,,344,,,2014,
,,,,344,,,2015,
,,,,348,,,1995,
,,,,348,,,1996,
,,,,348,,,1997,
41.081978,37.155476,75.650116,83.513229,348,Hungary,HUN,1998,348.1998
,,,,348,,,1999,
,,,67.96875,348,Hungary,HUN,2000,348.2
,,,,348,,,2001,
,,,,348,,,2002,
,,,,348,,,2003,
45.867157,41.445045,80.317276,75.753716,348,Hungary,HUN,2004,348.2004
,,,,348,,,2005,
,,,,348,,,2006,
,,,,348,,,2007,
,,,,348,,,2008,
,,,,348,,,2009,
,,,,348,,,2010,
,,,,348,,,2011,
47.996014,37.483616,,57.909634,348,Hungary,HUN,2012,348.2012
,,,,348,,,2013,
,,,,348,,,2014,
,,,,348,,,2015,
,,,,352,,,1995,
,,,,352,,,1996,
,,,,352,,,1997,
,,,,352,,,1998,
41.081081,59.169853,83.333336,83.599747,352,Iceland,ISL,1999,352.1999
,,,83.07692,352,Iceland,ISL,2000,352.2
,,,,352,,,2001,
,,,,352,,,2002,
,,,,352,,,2003,
,,85.498283,90.062111,352,Iceland,ISL,2004,352.2004
66.315613,71.378418,86.443047,76.875,352,Iceland,ISL,2005,352.2005
,,,,352,,,2006,
,67.139236,84.675835,77.295166,352,Iceland,ISL,2007,352.2007
,,,,352,,,2008,
,,,,352,,,2009,
,,,,352,,,2010,
,,,,352,,,2011,
60.120483,57.258953,,78.32653,352,Iceland,ISL,2012,352.2012
,,,,352,,,2013,
,,,,352,,,2014,
,,,,352,,,2015,
,,,,356,,,1995,
,,,,356,,,1996,
,,,,356,,,1997,
,,,,356,,,1998,
,,,,356,,,1999,
,,,,356,,,2000,
,,,,356,,,2001,
,,,,356,,,2002,
28.361858,66.300255,67.59021,24.414063,356,India,IND,2003,356.2003
,,69.005272,38.109161,356,India,IND,2004,356.2004
33.72385,57.751373,64.790588,32.125835,356,India,IND,2005,356.2005
,,,,356,,,2006,
,68.289635,69.739731,55.818356,356,India,IND,2007,356.2007
,,,,356,,,2008,
,,,,356,,,2009,
,,,,356,,,2010,
,,,,356,,,2011,
,,,,356,,,2012,
,,,,356,,,2013,
,,,,356,,,2014,
,,,,356,,,2015,
,,,,360,,,1995,
,,,,360,,,1996,
,,,,360,,,1997,
,,,,360,,,1998,
,,,,360,,,1999,
,,,,360,,,2000,
,,,,360,,,2001,
,,,,360,,,2002,
,,,64.862106,360,Indonesia,IDN,2003,360.2003
18.826406,77.337906,72.574799,53.515301,360,Indonesia,IDN,2004,360.2004
,63.944221,80.482895,74.898788,360,Indonesia,IDN,2005,360.2005
67.174408,55.540539,51.931332,79.987007,360,Indonesia,IDN,2006,360.2006
25.551102,67.204483,71.897484,61.134022,360,Indonesia,IDN,2007,360.2007
,,,,360,,,2008,
,,,,360,,,2009,
,,,,360,,,2010,
,,,,360,,,2011,
,,,,360,,,2012,
,,,,360,,,2013,
,,,,360,,,2014,
,,,,360,,,2015,
,,,,368,,,1995,
,,,,368,,,1996,
,,,,368,,,1997,
,,,,368,,,1998,
,,,,368,,,1999,
,,,,368,,,2000,
,,,,368,,,2001,
,,,,368,,,2002,
,,,,368,,,2003,
,,,,368,,,2004,
,,,,368,,,2005,
,,,,368,,,2006,
,,,,368,,,2007,
,,,,368,,,2008,
,,,,368,,,2009,
,,,,368,,,2010,
26.058092,,72.819641,43.66925,368,Iraq,IRQ,2011,368.2011
31.971581,,,55.782639,368,Iraq,IRQ,2012,368.2012
43.678162,,64.568764,47.90419,368,Iraq,IRQ,2013,368.2013
,,,,368,,,2014,
,,,,368,,,2015,
,,,,372,,,1995,
,,,,372,,,1996,
,,,,372,,,1997,
,,,,372,,,1998,
,,,,372,,,1999,
,64.290604,,77.539223,372,Ireland,IRL,2000,372.2
,,,,372,,,2001,
,,,,372,,,2002,
,,,,372,,,2003,
44.386169,63.767838,82.240433,79.757088,372,Ireland,IRL,2004,372.2004
58.219559,62.786083,82.145279,76.907219,372,Ireland,IRL,2005,372.2005
,,,,372,,,2006,
52.353203,66.776276,84.569733,89.675514,372,Ireland,IRL,2007,372.2007
,,,,372,,,2008,
,,,,372,,,2009,
,,,,372,,,2010,
,,,,372,,,2011,
50.617847,50.464893,,78.139259,372,Ireland,IRL,2012,372.2012
,,,,372,,,2013,
,,,,372,,,2014,
,,,,372,,,2015,
,,,,376,,,1995,
,55.999062,,67.530922,376,Israel,ISR,1996,376.1996
,,,,376,,,1997,
,,,,376,,,1998,
,,,,376,,,1999,
,,,,376,,,2000,
,,,,376,,,2001,
,,,,376,,,2002,
,43.957947,79.491524,76.25,376,Israel,ISR,2003,376.2003
41.536682,57.037037,79.692719,74.645027,376,Israel,ISR,2004,376.2004
,59.051434,78.561829,65.069862,376,Israel,ISR,2005,376.2005
,,,,376,,,2006,
,,,,376,,,2007,
,,,,376,,,2008,
,,,,376,,,2009,
,,,,376,,,2010,
,,,,376,,,2011,
52.411716,59.147541,,78.696754,376,Israel,ISR,2012,376.2012
,,,,376,,,2013,
,,,,376,,,2014,
,,,,376,,,2015,
,,,,380,,,1995,
,,,,380,,,1996,
,,,,380,,,1997,
,,,,380,,,1998,
,,,,380,,,1999,
,39.31218,,62.260128,380,Italy,ITA,2000,380.2
,,,,380,,,2001,
,,,,380,,,2002,
45.431892,43.160278,,52.20126,380,Italy,ITA,2003,380.2003
,,,,380,,,2004,
39.335018,53.217918,78.207741,52.566734,380,Italy,ITA,2005,380.2005
,,,,380,,,2006,
,52.770267,75.357765,52.702702,380,Italy,ITA,2007,380.2007
,,,,380,,,2008,
,,,,380,,,2009,
,,,,380,,,2010,
,,,,380,,,2011,
,,,,380,,,2012,
,,,,380,,,2013,
,,,,380,,,2014,
,,,,380,,,2015,
,,,,381,,,1995,
,,,,381,,,1996,
,,,,381,,,1997,
,,,,381,,,1998,
,,,,381,,,1999,
,,,,381,,,2000,
,,,,381,,,2001,
,,,,381,,,2002,
,,,85.593224,381,Kosovo,KOS,2003,381.2003
,,81.057373,56.690647,381,Kosovo,KOS,2004,381.2004
,65.584412,86.942329,82.480957,381,Kosovo,KOS,2005,381.2005
,,,,381,,,2006,
,73.427994,85.519127,69.298248,381,Kosovo,KOS,2007,381.2007
,,,,381,,,2008,
,,,,381,,,2009,
,,,,381,,,2010,
,,,,381,,,2011,
,,,,381,,,2012,
36.405281,34.114239,,34.070724,381,Kosovo,KOS,2013,381.2013
,,,,381,,,2014,
,,,,381,,,2015,
,,,,384,,,1995,
,,,,384,,,1996,
,,,,384,,,1997,
,,,,384,,,1998,
,,,,384,,,1999,
,,,,384,,,2000,
,,,,384,,,2001,
,,,,384,,,2002,
,,,,384,,,2003,
,,,,384,,,2004,
,,,,384,,,2005,
,,,,384,,,2006,
,,,,384,,,2007,
,,,,384,,,2008,
,,,,384,,,2009,
,,,,384,,,2010,
,,,,384,,,2011,
,,,,384,,,2012,
10.980721,52.574825,90.548782,46.565567,384,Cote d'Ivoire,CIV,2013,384.2013
,53.859806,90.716179,57.450626,384,Cote d'Ivoire,CIV,2014,384.2014
,,,,384,,,2015,
,,,,388,,,1995,
,,,,388,,,1996,
,,,,388,,,1997,
,,,,388,,,1998,
,,,,388,,,1999,
,,,,388,,,2000,
,,,,388,,,2001,
,,,,388,,,2002,
,,,,388,,,2003,
,,,,388,,,2004,
,,,,388,,,2005,
59.390297,52.024708,82.865936,39.040798,388,Jamaica,JAM,2006,388.2006
,,,,388,,,2007,
60.778858,49.124035,77.352295,47.83865,388,Jamaica,JAM,2008,388.2008
,,,,388,,,2009,
57.298927,45.666897,75.232307,43.205215,388,Jamaica,JAM,2010,388.201
,,,,388,,,2011,
60.921936,53.157894,81.947334,49.626614,388,Jamaica,JAM,2012,388.2012
,,,,388,,,2013,
56.041069,45.162052,70,37.220337,388,Jamaica,JAM,2014,388.2014
,,,,388,,,2015,
,,,,392,,,1995,
,57.096596,,56.006767,392,Japan,JPN,1996,392.1996
,,,,392,,,1997,
,,,,392,,,1998,
,,,,392,,,1999,
43.062202,45.419743,69.167519,55.247524,392,Japan,JPN,2000,392.2
,,,,392,,,2001,
,,,,392,,,2002,
52.473206,52.060318,56.213909,41.71249,392,Japan,JPN,2003,392.2003
41.080364,55.474277,62.950974,47.113163,392,Japan,JPN,2004,392.2004
39.08382,64.645576,71.516212,47.467812,392,Japan,JPN,2005,392.2005
,,,,392,,,2006,
60.462761,53.714901,58.03867,58.501102,392,Japan,JPN,2007,392.2007
,,,,392,,,2008,
,,,,392,,,2009,
,,,,392,,,2010,
,,,,392,,,2011,
,,,,392,,,2012,
,,,,392,,,2013,
,,,,392,,,2014,
,,,,392,,,2015,
,,,,398,,,1995,
,,,,398,,,1996,
,,,,398,,,1997,
,,,,398,,,1998,
,,,,398,,,1999,
,,,29.587156,398,Kazakhstan,KAZ,2000,398.2
,,,,398,,,2001,
,,,,398,,,2002,
,,,,398,,,2003,
,,,,398,,,2004,
,,,,398,,,2005,
,,,,398,,,2006,
,,,,398,,,2007,
,,,,398,,,2008,
,,,,398,,,2009,
,,,,398,,,2010,
38.799999,,,60.417542,398,Kazakhstan,KAZ,2011,398.2011
,,,,398,,,2012,
,,,,398,,,2013,
,,,,398,,,2014,
,,,,398,,,2015,
,,,,400,,,1995,
,,,,400,,,1996,
,,,,400,,,1997,
,,,,400,,,1998,
,,,,400,,,1999,
,,,,400,,,2000,
,,,,400,,,2001,
,,,,400,,,2002,
,,,,400,,,2003,
,,,,400,,,2004,
,,,,400,,,2005,
34.34705,,71.21212,64.703621,400,Jordan,JOR,2006,400.2006
,,,,400,,,2007,
,,,,400,,,2008,
,,,,400,,,2009,
24.356775,,66.912895,52.638229,400,Jordan,JOR,2010,400.201
,,,,400,,,2011,
23.44906,,68.808083,31.556412,400,Jordan,JOR,2012,400.2012
,,,,400,,,2013,
13.25,,,49.378044,400,Jordan,JOR,2014,400.2014
,,,,400,,,2015,
,,,,404,,,1995,
,,,,404,,,1996,
,,,,404,,,1997,
,,,,404,,,1998,
,,,,404,,,1999,
,,,,404,,,2000,
,,,,404,,,2001,
,,,,404,,,2002,
,74.402916,89.058296,58.05785,404,Kenya,KEN,2003,404.2003
,,77.710846,52.749493,404,Kenya,KEN,2004,404.2004
9.7637796,62.047607,87.171524,72.044952,404,Kenya,KEN,2005,404.2005
,,,,404,,,2006,
,,,,404,,,2007,
48.213184,57.766991,88.442703,28.245451,404,Kenya,KEN,2008,404.2008
,,,,404,,,2009,
,,,,404,,,2010,
9.1025639,60.659721,84.634705,37.585487,404,Kenya,KEN,2011,404.2011
,,,,404,,,2012,
,,,,404,,,2013,
,65.355461,84.578255,60.435863,404,Kenya,KEN,2014,404.2014
,,,,404,,,2015,
,,,,410,,,1995,
,,,,410,,,1996,
,,,,410,,,1997,
,,,,410,,,1998,
,,,,410,,,1999,
,45.666664,,46.293243,410,South Korea,KOR,2000,410.2
,,,,410,,,2001,
,,,,410,,,2002,
57.80677,45.293499,57.075001,39.880951,410,South Korea,KOR,2003,410.2003
58.299057,45.076141,62.407421,67.735046,410,South Korea,KOR,2004,410.2004
48.791809,54.30307,48.320694,55.450157,410,South Korea,KOR,2005,410.2005
,,,,410,,,2006,
45.923847,62.457912,62.989445,59.741657,410,South Korea,KOR,2007,410.2007
,,,,410,,,2008,
,,,,410,,,2009,
,,,,410,,,2010,
,,,,410,,,2011,
,,,,410,,,2012,
,,,,410,,,2013,
,,,,410,,,2014,
,,,,410,,,2015,
,,,,414,,,1995,
,,,,414,,,1996,
,,,,414,,,1997,
,,,,414,,,1998,
,,,,414,,,1999,
,,,,414,,,2000,
,,,,414,,,2001,
,,,,414,,,2002,
,,,,414,,,2003,
,,,,414,,,2004,
,,,,414,,,2005,
,,,,414,,,2006,
,,,,414,,,2007,
,,,,414,,,2008,
,,,,414,,,2009,
,,,,414,,,2010,
,,,,414,,,2011,
,,,,414,,,2012,
,,,,414,,,2013,
41.83532,,58.93037,64.956764,414,Kuwait,KWT,2014,414.2014
,,,,414,,,2015,
,,,,417,,,1995,
,,,,417,,,1996,
,,,,417,,,1997,
,,,,417,,,1998,
,,,,417,,,1999,
,,,,417,,,2000,
,,,,417,,,2001,
,,,,417,,,2002,
,,,,417,,,2003,
,,,,417,,,2004,
,,,,417,,,2005,
,,,,417,,,2006,
,,,,417,,,2007,
,,,,417,,,2008,
,,,,417,,,2009,
,,,,417,,,2010,
38.041958,,,47.799683,417,Kyrgyzstan,KGZ,2011,417.2011
,,,,417,,,2012,
,,,,417,,,2013,
,,,,417,,,2014,
,,,,417,,,2015,
,,,,422,,,1995,
,,,,422,,,1996,
,,,,422,,,1997,
,,,,422,,,1998,
,,,,422,,,1999,
,,,,422,,,2000,
,,,,422,,,2001,
,,,,422,,,2002,
,,,,422,,,2003,
,,,,422,,,2004,
,,,,422,,,2005,
,,,,422,,,2006,
16.227697,,79.747559,59.117645,422,Lebanon,LBN,2007,422.2007
,,,,422,,,2008,
,,,,422,,,2009,
16.356876,,77.02076,51.609631,422,Lebanon,LBN,2010,422.201
,,,,422,,,2011,
,,,,422,,,2012,
11.676224,,78.675644,48.765255,422,Lebanon,LBN,2013,422.2013
,,,,422,,,2014,
,,,,422,,,2015,
,,,,426,,,1995,
,,,,426,,,1996,
,,,,426,,,1997,
,,,,426,,,1998,
,,,,426,,,1999,
3.9689388,59.349594,69.19014,62.7551,426,Lesotho,LSO,2000,426.2
,,,,426,,,2001,
,,,,426,,,2002,
,,,,426,,,2003,
,,,,426,,,2004,
16.365202,58.250248,68.443001,84.523811,426,Lesotho,LSO,2005,426.2005
,,,,426,,,2006,
,,,,426,,,2007,
49.37133,49.703739,58.198196,63.363361,426,Lesotho,LSO,2008,426.2008
,,,,426,,,2009,
,,,,426,,,2010,
,,,,426,,,2011,
5.2896724,62.19622,69.26564,83.944,426,Lesotho,LSO,2012,426.2012
,,,,426,,,2013,
,50.490196,67.516525,82.678169,426,Lesotho,LSO,2014,426.2014
,,,,426,,,2015,
,,,,428,,,1995,
,,,,428,,,1996,
,,,,428,,,1997,
,,,,428,,,1998,
,,,,428,,,1999,
,,,44.262295,428,Latvia,LVA,2000,428.2
,,,,428,,,2001,
,,,,428,,,2002,
,,,,428,,,2003,
34.95813,45.480358,67.56694,53.604626,428,Latvia,LVA,2004,428.2004
,,,,428,,,2005,
,,,,428,,,2006,
,,,,428,,,2007,
,,,,428,,,2008,
,,,,428,,,2009,
,,,,428,,,2010,
,,,,428,,,2011,
,,,,428,,,2012,
,,,,428,,,2013,
,,,,428,,,2014,
,,,,428,,,2015,
,,,,430,,,1995,
,,,,430,,,1996,
,,,,430,,,1997,
,,,,430,,,1998,
,,,,430,,,1999,
,,,,430,,,2000,
,,,,430,,,2001,
,,,,430,,,2002,
,,,,430,,,2003,
,,,,430,,,2004,
,,,,430,,,2005,
,,,,430,,,2006,
,,,,430,,,2007,
36.73925,64.08696,83.421989,64.217804,430,Liberia,LBR,2008,430.2008
,,,,430,,,2009,
,,,,430,,,2010,
